ns
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
19
20
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
18
20
19
20
19
19
19
19
19
22
19
19
19
19
19
21
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
21
19
19
19
19
19
19
19
19
19
20
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
20
19
19
19
19
19
20
19
20
19
20
19
20
20
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
21
21
23
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
21
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
21
20
20
20
20
20
20
20
20
20
22
21
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
21
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
21
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
21
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
24
21
20
18
19
19
19
19
20
19
19
19
19
19
19
21
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
20
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
20
19
19
19
20
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
18
20
19
20
20
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
21
21
22
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
22
22
20
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
20
19
19
19
19
19
19
19
19
19
19
19
20
19
20
20
19
19
20
19
20
20
20
19
19
19
19
19
20
19
20
20
19
19
20
19
20
19
20
19
20
19
20
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
20
20
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
20
19
18
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
20
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
21
21
19
20
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
20
20
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
20
21
19
19
19
19
19
19
19
19
19
21
19
21
19
20
19
20
19
20
19
20
19
21
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
21
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
18
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
20
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
21
23
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
22
20
22
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
19
22
22
20
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
20
19
20
19
20
19
19
19
21
19
19
19
19
19
19
19
20
21
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
20
19
19
20
19
20
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
19
20
19
20
20
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
21
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
21
19
20
18
20
19
20
20
20
19
20
19
20
20
20
19
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
21
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
18
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
20
20
19
20
19
20
19
21
19
19
19
19
19
19
20
20
19
20
19
20
19
19
20
20
19
19
19
19
19
19
19
21
19
20
19
20
19
21
19
20
19
19
19
19
19
19
19
21
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
18
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
21
19
19
19
20
21
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
20
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
20
19
21
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
21
19
20
19
20
19
20
19
19
19
19
19
19
19
21
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
20
20
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
19
20
19
21
19
19
19
19
19
20
20
19
19
19
20
20
19
20
19
20
20
20
19
20
19
21
19
20
19
20
19
20
19
20
19
19
19
19
18
19
19
19
20
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
21
22
23
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
22
21
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
18
19
19
19
19
20
20
19
21
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
20
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
20
20
19
19
19
19
19
21
19
20
19
19
19
19
19
19
19
19
19
18
20
19
19
19
19
19
19
19
20
20
19
19
19
19
19
19
19
19
19
19
19
19
20
20
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
20
20
19
20
20
19
20
19
19
19
19
19
19
19
19
19
20
19
20
19
19
19
19
19
20
19
19
19
19
19
20
19
19
19
20
19
19
19
19
20
19
20
19
19
20
19
20
20
20
20
20
19
20
20
19
20
19
20
20
19
19
20
19
20
19
20
19
18
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
20
19
19
20
19
20
19
20
20
21
19
19
19
19
19
20
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
18
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
20
19
20
20
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
18
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
21
19
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
20
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
18
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
18
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
21
19
20
19
20
19
18
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
19
20
19
20
19
20
19
20
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
20
19
18
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
21
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
19
19
20
18
19
19
20
19
19
19
19
19
19
19
19
20
19
20
19
20
19
20
19
20
19
19
19
20
19
19
19
19
19
19
19
20
19
19
19
19
19
19
19
19
19
19
19
19
19
19
20
18
20
19
20
19
19
19
19
19
19
19
19
19
19
20
19
20
19
20
19
19
19
20
19
20
20
20
20
19
20
19
20
19
20
20
19
19
20
19
19
20
19
19
19
20
19
20
18
19
20
20
19
20
